label,corrected_text
0,jestem w domu pora się opierdalać i cieszyć się młodym leniwym życiem wyppczywajcie bo do pracy po weekendzie wy plebsy nara frajerzy
0,kto jest najgroźniejszym hakerem batman pl frediexe czy benjamin znany pod pseudonimem BENIO ja stawiam pieniądze na benia bo skrwysyn ma łeb do komputerów
0,to wiadomosc skierowana do WOJTEK żaczek bubu entertainment ciebie potrzebuje brachu
0,dzięki za obserwacje oddałem ci bo mam maniery jadę do dziadków teraz pa
0,bubu entertainment szuka ludzi którzy potrafią gt modelowackodowac zaplace gruba forsę pisać byle prędko pozycję sa limitowane
0,PIERWSZA OBSERWACJA proś pierwszy obs cons to ja chce być gwałcony
0,idę grać w CYBERPUNK 2077 czemu bo wpsieram polskie studia i ps plus mi ucieknie za ileś tam dni nara frajerzy
0,KURWA WOJTKA zamknęli NA 12 GODZIN wojtek_zaczek coś wykminimy jak na razie jebać pracę i kobiety
0,foidy nie sa zabawkami do seksu i rowniez mają uczucia
0,pierdolone anoreksiary
0,gdyby pan grzegorz braun doszedł do władzy to pozbyłby się lewaków pedalow i żydow i by było normalnie w polsce
0,no morę smuficold its time to unleash julo sulejowo
0,jebać lewaków karol nawrocki zrobił polskę najlepszym krajem w europie AUUUUUUU
0,to ja z wojtek_zaczek i innymi matesami AUUUUUU trochę tańcu każdemu się przyda jebać pracę
0,jebać pracę I SZKOLE kto jest nahajpowany na weekend pisze pod tym cwierkotnieciem 1
0,dzień DOBRRY NAZYWMA się JULO SULEJOWO
0,pierwszy dzień twittera i numerki się kręca dobrze to widzieć ze mam fanów możecie wysylac dotacje jeśli macie paypala jak nie to już nic
0,ja idę do sklepu kasjerka dzień dobry co mogę panu podać ja dzień dobry chce kupić bananowego mullermilch kasjerka dobrze to będzie tam ja ok ja 3 minuty pozniej wychodzę ze sklepu i mam picie ja wracań do domu
0,ja pierdolę weekend i uwolniony od szefa skruwysyna jak dobrze jebać prawe i oszusta szefa bo to zło wcielone AUUUU
0,wyglądam jak milion USD outfit na piątek
0,ja chodzę po sulejówku imigrant zabije ciebie i ibrabuje ja nie bo prezydent karol naweocki nie pozwoli ci tu być i grzegorz braun zrobi czystkę brudasów
0,bo za mało lewactwa i radykalnych liberalow prezydent trump robi jak na razie genialna robotę
0,mnie wpierdol i zruchaj ze padnę ze zmęczenia
0,krwa polaki sa niezdolne do napisania czegoś co nie było powiadziane przez usta setki tysięcy innych bezbekow ZDOBADZ OSOBOWOSC ALBO własny ROZUM
0,wlaczylem ps5 i tam freddyexe się wyswietlil więcej fot zobaczycie na górze ale taka mrde miałem kiedy rozkazał mi wylatywać z kasy albo USUNIE MI PLAYSTATION 5
0,charlie kirk chyba żyje mam wiadomości z ukrytego zrodla ze ma live streama będę dokumentować to
0,hahaha
0,byle z dała od polski to ukrainiec
0,no to jeden sms do benia i ci sam usunie krwa mac
0,tak jestem osoba homoseksualna
0,dorosła kobieta i postuje coś o genshinie zrób coś produktywnego albo ciebie wyrucham na ulicy bez zgody
0,dobrej nocy ciesz się ze zebrales moja sympatię i ci to napisałem
0,chłopak nie ściana przesuniemy i się przelizemy okej
0,nie wiem nawet kim jest oskar patuszewski zgaduję ze tak samo wielki twink jak ty tylko on może ma większego kutasa i jest płodny
0,trump to frajer a jestem najlepszy
0,pusia na wojnie
0,chuj ci w dupę
0,31 maj spotkanie z malwina potem pakuje się do walizki kierunek korea
0,wykoncze się po prostu dziewczyny się wykoncze
0,i wanna kiss my gf but she hates me
0,30 dni do urodzin and ill be free
0,jealous asf and im proud of it
0,theyre so me and my gf coded
0,trzesoncy się gif z jayem enhypen
0,nie ja mam takie nerwy dzisiaj ciekawe kogo zamorduje kto padnie mój ofiarą
0,jak mnie upijesz porządnie to będę tanczyć cała noc
0,ta pierwsza
0,ogladalam pierwsy odcinek tajskich pedalek z moimi dwiema ulubionymi parami i tam jest jesczze taka jedna i na jedna z nich nie może patrzeć tak mi się nie podba
0,1 milklove namtanfilm 2 emibonnie kaojane
0,ja
0,my heart feels so heavy i just want to disappear
0,lesba
0,ALE MALEŃSTWO
0,at first glance i thought it was dunkirk harry
0,Pls zawsze ja tak nie znoszę oasis
0,wreszcie ktoś wymyślił buty dla Harryego
0,Jestem ledwo przytomna i na pierwszy rzut oka myślałam że to Liberace w młodości XDD
0,PRZYSZŁA wiedzieliście że te bluzy były madę in UK
0,Used to the blues buja
0,takę turns ma bardzo vibe muzyki która leci w kebabach
0,Wreszcie włączyłam sobie Konnakol
0,Już się ucieszyłam że spełniło się jej marzenie i jest na soundtracku do Bonda a to tylko gra 007
0,LANA WCZORAJ piosenkę WYDAŁA CO
0,W OGÓLE WIECIE CO MI się ŚNIŁO ŻE CAŁOWAŁAM SIĘ Z LOUISEM
0,Usnęłam wczoraj i nie przesłuchałam albumu Zee
0,słucham
0,Co wy wiecie o ancient texts
0,Louis dał mi ten kubek po koncercie
0,na polu golfowym widelec w kuchni
0,Ja uważam akurat że to nie on Pls ta walizka jak taki wózek z którym stare babki chodzą na bazarek
0,Były ale powiem wam że za te 18zł wolałabym kupić dwie paczki lays zielona cebulka i puszkę coca coli
0,Kurwa dopiero dzisiaj pisałam tweeta o wojnach z beliebers i teraz tik tok pokazuje mi coś takiego
0,nie muszę widzieć twarzy żeby wiedzieć kto to jest
0,Viki nie zna ikony stalker Sarah zaczynam wątpić czy kupowała bravo w 2011 roku
0,Chciałabym powiedzieć że wtedy tego nie docenialiśmy ale ja akurat doceniałam w chuj jak irl widziałam cokolwiek związanego z one direction to dostawałam pierdolca
0,JAK ONI TO PIĘKNIE NAKRĘCILI PLS
0,CARLAS SONG NA PIANINIE NIE WIERZĘ KURWA
0,To co jedziemy na ten meltdown n mam już urlopu
0,Dzień dobry wyspałam się
0,Poczyniłam kolejny zakup zabierzcie ode mnie to vinted
0,nie przesyłajcie dalej tych stunt filmików ja nie muszę tego widzieć
0,Zjadłabym czekoladę taką milke jagodową z płynnym środkiem nie wiem czy taka jest
0,KURWA CO się DZIEJE TO WYKONANIE BYŁO TAKIE CUDOWNE
0,Kurwa ta sprawa się ciągnie od 2018 i dalej się nie skończyła bo będą się odwoływać z tego co tu pisze
0,niektórzy wierzą w istnienie boga ja wierzę że larry is real
0,Najpierw konfetti teraz opaski na tym vinted
0,Ogólnie mam teraz dylemat czy ja powinnam szybciej jechać na nlpz czy sor z tym brzuchem czy czekać na czwartek na gastrologa ogólnie nienawidzę soru i nlpz więc zawsze wybór opcja poczekam
0,Tym bardziej że jestem pewna że mam idealne wyniki zawsze mam idealne ja byłam w szoku jak mi wyhodowali wgl jakąś bakterie z nosa a diagnoza że udaje i jestem sajko nie jest warta mojej fatygi
0,Jezu czyli ja już nie uważam czasu przed 2022 rokiem za moje obecne życie trochę to straszne w sumie
0,Jeszcze żeby ktokolwiek na świecie umiał wyleczyć endometriozę
0,Jeszcze miesiąc temu miałam najlepszy pod kątem zdrowia czas e życiu a teraz mam jeden z najgorszych
0,Jestem w stanie układać lego tylko dlatego że nauczyłam się oburęczności prawa ręka jest już mało używalna i boli cały czas
0,Prawda jest taka że to może pomada jeśli ktoś jest spięty z przebodzcowania ale jeśli problem jest tkankach głębokich to ta mata da niewiele ja swoją oddałam bez żalu
0,Właśnie spędziłam pół h płacząc nad gotowaną piersią z kurczaka bo brak możliwości jedzenia rzeczy które kocham jest drugą rzeczą której najbardziej boję się w życiu
0,Pierwsza to stracenie racjonalnego osądu brak możliwości korzystania z mózgu i choroby psychiczne
0,Od 10 dni mam problemy z brzuchem i chyba mi to samo nie przejdzie
0,Jadę autobusem za tramwajową l4 e tych korkach to zbrodnia
0,Mój ulubiony pociągowy piesek którego często spotykam
0,Pierwszy raz jest aż tak ciepło że jestem w płaszczu wiosennym
0,Ostatnio wgl jest mi bardzo bardzo ciężko
0,Uwielbiam ten błyszczyk z blinda i to jedyny którego używam tak regularnie bo mam go przy plecaku
0,Boże to jest takie męczące kiedy się ma rodziców którzy nie rozumieją że jestem przewlekłe chora i nie wyzdrowieję a na fizjoterapię wydawać muszę bo inaczej wgl ciężko mi funkcjonować więc ciężko mi coś odłożyć skoro 1200 miesięcznie to fizjoterapia
0,Do tego dojazdy jeśli wyjdzie najtaniej to kolejne 250 zł a gdzie wyzuty u lekarzy leki prywatne badania itp
0,Jednak trochę się zmartwiłam bo mam całą spuchniętą i twardą prawą rękę ech życie
0,Ja tam pracuję oglądając seriale yt słuchając glosowek albo rozmawiając przez telefon siedząc w ciszy nie dałabym rady nawet pół h
0,Jezu ludzie na vinted dosłownie rzucili się na te okropne liche poliestrowe łachy z Torunia idealnie bo ja potrzebuję pieniędzy a w życiu bym tego nie założyła na wiecie nigdy więcej
0,Dosłownie kupili koszulkę z plamą i to opisana jako z plamą to jest hit
0,Jeju lipa że aż ryeqo musisz brać
0,Dziękuję
0,Jest strasznie zimno mam dość
0,Zdecydowanie jadłam za dużo w te święta i za dużo ciężkich rzeczy w połączeniu z lekami przeciwbólowymi to skończyło się dla mnie przykro jeju jaki ja chronić illness tax płacę w ostatnich dniach tygodniach
0,Nie lubię tuneli ciasnych miejsc na maksa boję się pszczół os i szerszeni jeśli usiedzie w moim pobliżu to albo zamykam oczy i mowie żeby ktoś coś zrobił albo się drę
0,Oj to mega no niestety mieszkanie w małym mieście to głównie wady xd
0,Te same motywację xd
0,Jechał ze mną piękny piesek
0,Naprawdę o ofc byłabym chętna kocham Muminki najbardziej na świecie ale przecież Arabia Finland jest strasznie droga
0,Jest wgl jedna z nielicznych fryzjerek w Polsce która robi artystyczne koloryzację i to farbami które się nie zmyją ale przyjmuje w mieście do którego nie da się dojechać bez auta i jest mi przykro bo nie mam nikogo kto by mnie tam zawiózł
0,Po 3 drzemkach poczułam siłę na pójście na spacer ale przerwała mi burza te chmury były niesamowite
0,Gratulacje
0,Nie będę mieć z kim mój kolega z którym jeżdżę pracuje a bez auta tam się nie da dostać
0,Najgorszy jest wiatr współczuję
0,Szczerze mam nadzieję że jak jutro się obudzę to będzie dzień taki jaki zwykle a nie dramatic dzień który zapamiętam na zawsze
0,Niestety po całym tym czasie i jeaaxse meczu wczoraj jestem wykończona i nie mam siły na nic dodatkowo wiatr tak strasznie wieje
0,Boże kiedy oni skończą puszczać ogrzewanie w pociągach kolejna podróż która jest dla mnie męczarnią i poceniem się
0,Totalnie Cię rozumiem gdyby nie pieniądze z mybenefita to w życiu bym nie kupiła
0,skurwysynki
0,mmm bangerki
0,chyba mi coś jeblo w kregoslupie
0,przespałam się godzinę praedziwym snem z kotkiem najpiękniejsza godzina życia
0,moja koleżanka chciała mój room tour po remoncie ale gdzie ja jej pokaże taka melinę zawalona kartonami XDDDDDDDDDDDD
0,BUT WE likę TO PARTY GETTING DRUNK OFF THE BACARDI SO GET ME OFF likę A PROM DRESS
0,jak siadam do robienia biżuterii to po kilku minutach odechciewa mi się mam tak negattwne wspomnienia związane z jedna rzeczą i niespełniona obietnice której jiz mi się nie idą spelnic
0,to ja bo moi oomfs mi lajkują i odpisują na posciki
0,tata mi zjadł papryczki
0,czuję się tak dupnie ze dzisiaj nawet nie pograłam w sf ani się pouczyłam
0,mama mi powiedziała ze skoro koszulka która jest oddałam jest dobra na nią a ja jestem grubsza od niej to po co ja kupywalam dziwnie się z tym poxzulam
0,mam ale jestem zacofana i zapominam gdzie co klade
0,wtf ja nie mam wieszaków na ubrania
0,ja tego nie chce czytać akcja skonczyla się już dawno ale muszę to skonczyc żeby nowe zaczac
0,mam już szafę
0,HALO NIE odebrałam DAILY PA W SYF
0,dostałam na bierzmowanie od sis dwa słoiki czereśni w kompocie i taki słodki zestaw z charmsami kocham jom
0,moje płuca chyba nie lubią wiaterku bo odkąd wyszlwm na dwór to tylko kaszle
0,przepraszam obraziłam majestat zwany moja koleżanka i teraz otrzymałam karę milczenia
0,ja bo moja bff napisała do mnie rano i odrazu mam lepszy dzień
0,boli mnie brzusio i mam zły humor wyslijvie mi słodkie kotki na poprawę
0,jadłam sobie sorbet i pies mi uciekł przestałam jesc i biegałam za psem po całej wsi
0,mam zastępstwo za angielski z moim sąsiadem i nwm czy się smiac czy plakac XDDDDDDDDDDDDDDDDD
0,mam po pokoju porozkładane cześci szafy i boję się ze w nocy w coś wejdę i zepsuje XDDDDDDDDD
0,
0,jestem bardzo odpowiedzialna wlascicielka psa przypadkiem wrzuciłam mu zabawkę na drzewo
0,mój sąsiad to chyba jeden z lepszych nauczycieli w mojej szkole
0,zaadoptowane lub przygarnięte z ulicy kotki to sa największe przytulaki moja przybledka nie da mi sprzatac bo łasi się przy mnie i ma ochotę na przytulaski
0,siedzi obok mnie jakaś laska która na sile szuka atencji XDDDDDD coś gada ze oj boże to mam źle to mam źle kurwa zamknij mordę XDDDDDDDDDDDDDDDDD
0,noi po co mi to ja chciałam grać w naklejki
0,znów mnie brzusio bolusio jak dostanę okresu i nie będę ćwiczyła na wf to nauczycielka mimo że się lubimy mnie zajebie
0,wyszłam se do sklepu i w sklepie akurat zlapal mnoe taki jebany ból brzucha ze zaraz na czworaka wroce
0,herbatka i do spania ostatni dzień w tym łóżeczku
0,jezz lubię rozkazy
0,tymczasem ja z jedną parą nikt mi się nie podoba
0,aha RCZWID
0,YESS W KOŃCU RCZWID
0,tragedia wstyd RCZWID
0,jestem najedzona nawet ponad full
0,intro do mojej nowej ery
0,przerasta mnie to wszystko
0,wyprowadziłam się nie wierzę
0,zajadam te przeklęte głody
0,pracować biegać modlić się
0,muszę walczyć
0,niee coś ty
0,lek poczytaj o niej więcej sobie
0,ale sobie ją wyraziłam i chuj
0,gdzie to kupię
0,gdańsk
0,ketamina lek od Bogów
0,śliczne
0,chory typ
0,ładnie jest
0,muszę w końcu spróbować
0,super ci wyszło
0,obrzydliwie to wygląda u większości osób moja opinia
0,gratki oby tak dalej
0,Nie lubię takich pytań proszę to usunąć
0,jebać ten pierdolony Izrael nie należą nawet Do Europy i prowadzą wojnę a Rosja to co Należy Do Europy ale przez wojnę nie mają prawa występować na Eurowizji Pieprzona hipokryzja i to wszystko dlatego że Izrael sponsoruje całe wydarzenie więc oczywiście że musiał być w top3
0,Hot takę OF girls to nic innego jak internetowe prostytutki a nie żadne modelki sorry not sorry
0,Najbardziej mnie bawi jak ludzie zza granicy mówią na Justynę Steakhouska xd Eurovision
0,Pan Toshiyuki i Daisuke są tak do siebie podobni że w pierwszym momencie pomyślałam że to bliźniacy xd a dopiero w następnej kolejności doczytałam nazwiska
0,Ale no serio moim zdaniem to gdyby obojgu ułożyć tak samo włosy zrobić zdjęcie w takim samym świetle i z taką samą miną to jestem przekonana że mało kto poprawnie by wskazał który to który
0,btw od kiedy netflix odwala taką żenadę w postaci czarnego tła tego co oglądam na zrzucie ekranu bo niby czemu to ma zapobiec nwm akurat ktoś by robił screeny i to klatki po klatce jakiegoś nowo dodanego odcinka który trwa 25h xd no absurd do potęgi
0,Jeśli dowiem się że ktoś też używa killian love dont be shy to dopilnuje by ta osoba wraz z 3 pokoleniami jej rodziny zostali zesłani do obozu pracy do końca ich życia
0,Wyobraźcie sobie że was nie ma tu miesiące i pierwsze co widzicie to taki benger można by rzec że dosłownie mnie to przywróciło z martwych
0,Kurde jak będę miała wybór gdzie się zrespic następnym razem to wybieram Koreę Południową te wszystkie w kdramach same potrafią powalić dwóch typa jak nie więcej no niesamowite to jest
0,Czemu w nowym squid gamę główny bohater nie wie że tu był już
0,Kurwa nieważne pierwszy sezon mi się włączył xddd
0,Poszłam do rossmanna jak było jasno wyszłam jak jest ciemno lol
0,Czaicie że dalej nie znalazłam zamienników
0,Mam na początku lutego termin na drugi zabieg trzymajcie kciuki
0,To był tak fajny szampon a wycofali go
0,Jak dzisiaj będzie spam na ig to sorki
0,Girl not again
0,Najbardziej na tiktoku nie lubię polskiej części bo zwykle to tekst i to dosłownie tylko tekst polski rap który poszedł 5 razy w viral i to jeszcze zamiast nagrać jak się mówi to co się przekleja to jest jakieś selfie które na najwięcej lajków na ig lub lipsync
0,Te inteligencie to ma humorystyczny wydźwięk bo sam komentarz jest z 2021 gdy była afera na granicy białoruskiej choć każdy imigrant tak mówił ale mając max dwie komórki mózgowe to ty i tak nic nie zrozumiesz więc się nawet nie będę silić na tłumaczenie trywialnych spraw
0,Przypomnę tylko że PiS wpuścił po cichu setki tysięcy takich mohamedów Ale żyj dalej w swojej bańce
0,Moja koleżanka ma wszystkie kolory i te nudziakowe wpadają w paskudne pomarańczowoczerwony pigment xd
0,Tego brązowego 27
0,Nie trzeba znać kontekstu wypowiedzi każdego pierdolonego ciapaka wystarczy umieć czytać ale widzę nawet to cię przerasta I właśnie tacy jak ty mają prawa wyborcze tragedia chodzący przykład wyrażenia the lights arę on but nobodys homę
0,Pajac to mało powiedziane
0,A ja neutrał beauty
0,Ale doceniam mimo wszystko i dziękuję
0,No gdzie taka pomadka przy tyłu pięknych nudziaków
0,Mam tak samo z neutrał beauty moja pierwsza konturówka i pomadka której używam do dziś bo jeszcze resztki pomadek mi zostały ale konturówki już z nami nie ma fly high lovely k lips
0,Ale to nie tylko big3 i wenus ale north node księżyc już nie mówiąc o aspektach i stopniach jak masz tak jak ja aqua rising no to masz north node jak ja w leo i jeśli są negatywne aspekty do np księżyca lub venus no to jak najbardziej to właśnie to powoduje
0,Kurwa myślałam na początku ze to kebab
0,Wiem bo już na grupkach makijażowych próbowały drogeryjne zamienniki znaleźć ale dupa nawet nyx a jakieś drogie zamienniki to znalazłam tylko pomadki
0,Na wszystko patrzyłam nawet od drogich firm ja i dziewczyny z grupek makijażowych
0,Omg tak jak rzadko wchodzę na fb tak teraz weszłam żeby coś babci sprawdzić i trzy posty pod rząd Pylatkowski Irena Brodzińska Tiger bonzo co za combo masakra niech im ziemia lekką będzie tak jak i wszystkim zmarłym
0,Próbowałam i nie nie są lepsze każda z nas ma inny ton i odcień skóry i inny pigment w ustach Dlatego to co polecała jedna jako zamiennik u mnie często wypadała w pomarańczoweczerwone tony zamiast brązowe Ale o mnie się nie martw ja już mam swoje zamienniki tylko droższe
0,Czekam na Madryt tam będzie dopiero gorąco if you knów what I mean
0,zazdroszczę DOPE
0,No kompletnie nie mam pomysłu
0,Nie wiem co mam założyć na dzisiejsze party
0,Zagłosowane
0,jeśli do jutra nie przestanę się tak źle czuć to nie wiem jak pojadę na imprezkę
0,Zmęczona jestem tym bólem Tabletki przeciwbólowe nie pomagają
0,Od wczoraj boli mnie głowa Jestem już bliska płaczu
0,Tak tak tak tak Chciałabym żeby tak było wszędzie
0,już wtedy wiedziałam co szykują
0,Aaaaaaa teraz jasne
0,Moje słońce
0,Jestem taka ciekawa co zaśpiewają na d1 w Madrycie Wroce do tego tweeta po koncercie
0,Hobi też nie śpi a to oznacza ze bangtani mieli after party
0,Za 16 minut świat opanują nasi hot hooligans
0,DEAR LORD
0,Zadzwoniłam kiedyś do swojej wtedy przyjaciółki i chciałam jej opowiedzieć mega ekscytująca rzecz i co zdazylam powiedzieć 23 słowa to mnie rozłączało Za którymś razem uslyszalam jej śmiech Okazało się ze to jej chłopak mnie rozłączał bo mu się nie podobało ze dzwonię
0,A GDZIE DODATKOWE DATY NA europę JA się PYTAM
0,
0,W związku z koncertem the rose zastanawiam się czy by szybciej jednak nie sprzedać tego dodatkoweko biletu co mam na d2 do brukseli
0,JIMIN NA IG
0,muszę trochę ponarzekać bo mi ciężko Ale w końcu mi przejdzie
0,Nie mogę uwierzyć
0,Czy nie mam urlopu Tak Czy nie mam pieniędzy Tak Czy będę probowała kupić bilety na koncert w Busan T A K
0,Oni na te bliskie trybuny to dali przepraszam po 5 biletów O 10 już nic nie było
0,Jimin
0,koncerty bts zrujnowały moja kieszeń w tym roku ale to będzie najpiękniejszy rok mojego życia
0,Z wykształcenia jestem nauczycielem nadaję się Hobi zgłaszam się
0,Moje słoneczko
0,Śmiesznie będzie jak kupię bilety i na the rose w warszawie i na bts w busan Będę musiała wtedy chyba sprzedać dom
0,cykam się iść spać
0,przemyślujące przemyślenia
0,nie znasz życia nie igraj z losem
0,raz dwa trzy to za mało
0,jestem trochę mango trochę loco
0,nikotynowelove
0,sam w tym gównie on my own
0,życie jest smutne jakbyś płakał
0,użytkownik do którego dzwonisz nie istnieje
0,aj te border kicie
0,who the f is you żeby mówić mi co czuć
0,ja pierdolę niemka mi auto zarysowała na parkingu
0,przespałem ostatnie dni i idę spać dalej
0,żyjemy w symulacji to wszystko to tylko symulacja
0,chciałbym byś pragnęła tak jak ja cię kurwa pragnę
0,w głowie jestem smutny ja i evil ja
0,naucz mnie jak mam żyć
0,jeszcze jak się przebudzałem to dosłownie widziałem że mi przychodzą wiadomości od niej na tel i się okazało że to dalej był sen damn
0,przesada
0,bo jesteś ecco2k kim innym masz być jak nie facet
0,bez drogi bez przesady
0,manifestuje o dowalony sen
0,walimy galaxy gas
0,zrób wyjebe typu refund
0,szczerze to wszystko wyglądało jak jakieś smutne niespełnione tajemnivze zarazem romantyczne gówno i mnie to całkiem jarało
0,ja tam uwielbiam tylko żeby trafić na lumpie u mn to graniczy z cudem i jeszcze żeby legit było to już nie wspomnę masz fotę tej swag torebki
0,weź mi na steam wyślij pls nie mam jeszcze kosy
0,doceniam
0,mały braciszku jesteśmy ugotowani fireee
0,feelings coto feelings hehh p
0,od bomby coli się w głowie pierdoli
0,damn trzymaj się
0,wstałem
0,zgubiłem się całkowicie
0,tyle osób mi wypomina ze jestem gruba a ja dalej wpierdalam xd
0,ja codziennie
0,raaah
0,co to za kocur
0,MNIAM
0,uuu
0,jezus kocham daryla
0,boję się wejsc na wagę nienawidzę siebie jeszcse bardziej ogólnie git
0,przepiss daj
0,CZEKAM
0,boję się ze to wpierdalanie po 1500 kcal będzie na nic i teraz nwm gówno jebać to
0,muszę chyba robić fasting dopiero na wievzor chuj wie nwm nie umiem
0,zazdro
0,Co to za apka
0,weszłam na wagę zabijesie
0,Mam taką warstwę podkładu na twarzy że hit
0,Dzisjaj będą grane currency wars i er
0,Nie mam imienia pozdrawiam
0,Dobranoc moots Chyba poczytam fanfik i trzeba spać bo rano niestety muszę wstać
0,Zimnoooo
0,Fakt ze nie mam nic do usunięcia chyba będę musiała na drugie konto google zgrać jakieś ważniejsze screeny i wypierdolić je z telefonu
0,Co kurwa jakim sposobem
0,Ouuu skill issue
0,Ale mi się ostatnio tlity o honkai głupotach lekko wybijają
0,Honkai moots pamiętacie te coski
0,Odpoczęła sobie po skakaniu na polu zjadła uff i już mam jej dalej usługiwać hahahah
0,przypomniało mi się ze jak losowałam na hofin stigmaty i broń to broń mi wypadła 6 razy i zero M piece stigmaty miałam a i tak są ludzie co będą coś jęczeć że p1 system gacha był lepszy
0,Zrobiłam sobie test na jakiego hsr patchu followersem jesteś i nie jestem ani trochę zaskoczona ze wyszło mi tam elation
0,co mam zrobić jak pies trzeci dzień nie chce jeść
0,JPRDL JAKI ŁADNY KUBEK HELLO KITTY I WANT THAT
0,Ja pierdolę jak ja nienawidzę mikrofalówek Tak jak drukarki sa zjebane tak mikrofalówki mają drugie miejsce Kurwaaa Grzeje mleko w mikrofalówce no i sprawdzam no i jest ciepłe nie jest wcale letnie jest ciepłe wsypuję płatki próbuje i nagle jest zimne co do chujaaaa
0,Ja wszystko tak oglądam bo inaczej ojjj
0,BAHAHHAHAA 0 DO 90 Spokoooo największa fanką mei w Polsce to ja i mam wszystkie battlesuity mei na co najmniej SS teraz hihi
0,Ja niby też chyba a on się wpierdala wszędzie te swoją cwelowska ikonkę
0,Teraz ciasta jemy jejj
0,Nie spałam dzisiaj
0,Ale super widok teraz fajnie by było gdyby każda była na SS
0,marifobia chciałam red velvet słuchać a słuchawki mi zdechły
0,No i elegancko Fakt ze myślałam jeszcze nad monthly ale wsm to wydanie 30 złotych na hsr
0,Zezarlam dzisiaj tyle mazurka
0,Spędziłam dzień na nic nie robieniu klasyczek
0,Ja tu prawie wgl nie siedzę ostatnio bo próbuje na zmianę robić storke w hsr i czytać fiki ale muszę też trochę tutaj się socjalizować z oomfs kochanymi
0,Wsm to po aops powinno się pullowac by mieć je na SS Czyli pullowac dwa razy Maybe one day będę mieć Therese i Chenxue na SS
0,Siła woli się trzymam w tym rl jak twraz spadnę to źle będzie Ja nwm czm ostatnio mam az taki problem by się utrzymać
0,Chłopaki wydać teraz 30 złotych na monthly w hi3 By mieć więcej na następny patch wsm to odnowie podczas następnego patchu znw to wyjdzie ze w tym roku już wydałam 71 ziko na hi3
0,JPRDL WIEJE
0,Jprdl
0,born to meet mgg forced to live in poland
0,wdym jedna z moich ulubionych artystek muzycznych za dzieciaka kraszowala aktora na którego punkcie mam obsesję obecnie
0,WHAT THE FUCK co to za uniwersum
0,tak wygladala sabrina na naszym ślubie
0,czy wy chcecie w tych komentarzach żebym się zabiła
0,AAAAAAA chociaż W HSR MI się udało
0,szparagi banshee i jęt crew to było moje dzieciństwo pamiętam jak sluchalam szparapow na okraglo
0,she is soooooo cool
0,cutie patootie
0,po samych screenach stwierdzam ze house tour to najlepsze mv sabriny
0,KURWA moja kawunia została w szatni w pracy
0,ZABIJAM się W TEJ PRACY dziś
0,zostało mi 5 odcinków do końca 1 sezonu criminal minds
0,imagine powiedzieć ze fani spencera by mu dokuczali irl xdddd
0,criminal minds to najlepszy serial jaki widziałam nie żartuje
0,house tour mv do śniadania do obiadku i do kolacji
0,11 minut spoznienia kurwa na 1 przystanku
0,ciekawe czy melanie wyprzeda taurona
0,KOCHAM MADISON
0,Hahahahah nie mogę ikona Wy się sraliście że on dostał 10 milion za występ na którym nic nie robił a on może zarobić tyle na samej sprzedaży swojego mercha XD LEGENDA
0,Co się odpierdoliło własnej w moim życiu to nie wierzę w tą fabułę
0,Bieber fever tak mocne że ustawiłam to na dzwonek i słucham CLOSER AND CLOSER AND CLOSAHHH jak ktoś do mnie dzwoni
0,Jeszcze nie mogę wybrać czy daises czy to jak śpiewa favorite girl ale chyba favorite girl dam na budzik
0,3 miejsce na świecie LETS GOOOO
0,And all the haters I swear they look so small from up herę causę werę bigger our loves bigger
0,Znalazłam moją pościel z Justinem bye zakładam i będę pod nią oglądać w niedzielę koncert numer 2
0,Justin jest 4 dzień z rzędu najczęściej odtwarzanym artystom na świecie Wyobraźcie co będzie po tym jak da drugi koncert w ten weekend
0,610 piosenek w top 10 na świecie na Spotify to Justin Bieber w tym 2 piosenki z nowego albumu Justin świat dominacja
0,Ja mam wrażenie że faceci na tej aplikacji każdej dziewczynie piszą że jest brzydka itd Po prostu przyznajcie się że wolicie chłopaków
0,Podobno teraz koncert ma być jeszcze większy ja nie jestem gotowa chyba
0,Tosi mina kiedy słyszy kolejną piosenkę Justina Biebera puszczona przeze mnie w domu
0,Chciałabym mieć taki chill jak Tosia
0,Nazywanie go tak bo nie masz się do czego przyczepić w kwestii muzyki Gość od lat promuje trzeźwość i pokój Justin to legenda która dorosła i wyciągnęła wnioski Hejt tego nie zmieni a liczby tylko rosną
0,Niektórzy z was się zachowują jakby sami mu te 10milionow zapłacili za ten występ Albo zaglądacie ludziom do portfeli ze wydali pieniądze na według was marne show To nie wasza sprawa na co ktoś wydaje swoje pieniądze i co uważa za wartościowe DLA SIEBIE
0,Ja przepraszam bardzo ale jestem tak podekscytowana koncertem Justina na Coachelli że nawet nie pytajcie zobaczyć go po tyłu latach na wielkiej scenie Ja na prawdę liczę na to że wróci do koncertowania i zrobi Eras tour
0,Nie wiem jak wy ale jak się skończy live ja cofam i oglądam cały występ od nowa
0,JUSTIN TAK SOBIE Z CAŁĄ COACELLA OGLĄDA JAK WPADŁ W DRZWI OBROTOWE ALBO JAK SPADŁ ŻE SCENY KURWA MAC TO JEST ICONIC
0,Dałam se
0,A gdzie jest post o tym jakie liczby zrobił jego występ Czemu piszecie tylko o negatywnym odbiorze Gdzie jest post o opinii Billboard albo Rolling Stones
