text,label
Zgadłem xD,0
"""Nie znajomość polskiego na B1, tylko na C1""
Problem jest w tym że niektórzy Polacy mają znajomość co najwyżej B2 xD",0
"Byłeś w ZOMO, byłeś w ORMO, dzisiaj jesteś za Platformą",0
"Przeprosił, a Tuman z Konfederacji nie.",0
Konrad Berkowicz jewish neonazi edit ✡️,0
"Jebać meczyki pl.

Tomasz Włodarczyk molesotwał Izę Koprowiak.",0
"I know it’s kinda weird, but it is what it is.
Who I’d vote for in (almost) every European country. 
Many factors influence my choice.",0
"Wiktor Juszczenko i Micheil Saakaszwili, wielcy przyjaciele śp. Lecha Kaczyńskiego, twierdzą od lat, że był to zamach. 
W naszej przestrzeni postsowieckiej również tak się uważa. 
Nie wyrażam własnej oceny, ponieważ każda z teorii jest warta rozważenia.",0
"Uczcie się kurwa w tym PiSie, nie trzeba ssać lapę Trumpa. 

Meloni obroniła honor Papieża.",0
ROZWÓJ PLUS TO NASZA NADZIEJA. 🇵🇱🚄✈️🛣️,0
"Czekam na Atora, Rolę i Dzikiego Trenera.
Można wtedy kończyć projekt III RP",0
"""Latvian and Estonian Russians are literally second class citizens by birth and it's just wonderful that nobody ever talks about this""",0
"Krótko i na temat.
Po pierwsze, TISZA to nie jest partia lewicowa, to nie jest zbieranina randomowych antyorbanowców w jeden wielki blok z 2022 roku. 
Po drugie, krążą fejki, że rzekomo bił kobietę, ""walił konia"" przy dzieciach itd. 
Jego była żona była uczestniczką skandalu pedofilskiego związanego z Fideszem (co przyczyniło się do zwycięstwa TISZY, tzw. efekt domina). 
Po trzecie, nikt nie zmuszał PiS popierać Orbana, i mogli nawiązać kontakty wcześniej, zanim zrobiła to ekipa Tuska i Von der Leyen, i nikt by nie „kwikał” o Ziobrze.  
Po czwarte, nie będzie gorszej polityki prorosyjskiej niż ta prowadzona przez rządy Orbána.",0
Tęsknię za nim.,0
"""Western liberals who are obsessed with NATO and people from poland, Ukraine, and the baltics will draw you being beaten to death for being Russian.""",0
"W taki dzień, w taką rocznicę, wstydu nie macie.",0
Najlepszy prezydent w historii Polski według niektórych btw xD,0
PANIE PREZESIE NIEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE,0
"""Любой, кто противостоит Брюсселю, будет раздавлен.""",0
"Pierdolę już wasz ten cyrk szczerze.
Tobi podaje tego tiłta, jest źle.
Moje poparcie medialnie pójdzie na Tuska, jeśli żadnych wniosków nie zrobicie z tego szajsu.",0
Zel-zel-zel,0
Goodbye Orban.,0
Podobnie jak Bulandia,0
Nie chce wygrać.,0
Zdecydowana,0
"""Bo jak nie ma rąk do pracy w Polsce to pracować w Polsce może każdy i my im pomożemy"" profesor",0
Wał stulecia,0
"Minister Obrony  infantylny niebezpieczny w swojej małości  czlowiek może śmiało podać rękę Kamyszowi, Siemoniakowi itp. 
""Niezaszczepieni won z wojska""",0
"uneducated, lacking elementary knowledge",0
Wpływ gry w palanta na jonizację stratosfery.,0
The USA has been negotiating with the Apache and Sioux Indians for 200 years and here comes a surprise.,0
Wał na tysiąclecie Polski,0
Wpływ jonizacji stratosfery na grę w palanta.,0
"Niewidoczne dla oczu 5,19",0
"""Kogo mam bronić w swoim kraju""",0
success of the government a loop for everyone,0
"Ambasador  Ukrainy:
 ja tylko tu przechodziłem",0
Sądy  cieni,0
Wał Tysiąclecia,0
Nowe sojusze,0
"Usisrael zatopił flotę Iranu cała,  3 razy.",0
"Rządy Tusków w głębokiej konspiracji,  dobre rezultaty widoczne tylko dla wtajemniczonych.",0
WHAT THE FUCK,0
Czy jest ktoś kto też planuje na Tarnów sketcher w lipcu i sierpniu?,0
Jednak nie jadę… mam obdartą stope…. I kuleje XDD,0
GOŚCIU KOCHAM CIĘ,0
Tyle oglądałam jeżeli o całość,0
Jaka zniżka,0
Mama mnie dziwi i pyta po co jadę w sobotę do Rzeszowa 🤡🤡🤡 nie twoja sprawa mamo,0
Śniło mi że pracowałam w Lidlu… lub chciałam………,0
"Wcale tyle nie biegałam, czuję jakbym o mniej mniej 3km biegała",0
Zawsze to się stresuje idk czm,0
JAPIDI SUGA,0
"16
24",0
"czy bangtani mogą zrobic vlogi....... byłoby tak super ... mam ochotę obejrzec typu np jak wychodzą pobiegać, lub w siłce, lub pokazą co w domu lub jakie książki czytają",0
Ale szczerze idk czy aż tak lubię bardzo,0
ZDĄŻYŁAM KUPIĆ JESZCZE Z TYDZIEŃ TEMU,0
Co to znaczy swój drugi kraj?,0
Fr…,0
Też chce tam :((,0
Wy chuje nie znacie się debile kurwyyyyy,0
This,0
Oj słabo słabo sylwko,0
Wyłączony,0
Miłego dnia,0
"Też byłam w ross i sprawdziłam tego perfum mmale mi niestety nie siadło nie dla mnie, ale podziwiam tobie",0
Szczerze myślałam że ja tak mam jak tylko wracam do domu i widzę te same miejsce czyli nudne miejsce gdzie rodzice uznali że tu nas dom…. Ile razy mam ochotę z tego uciec i być gdzieś indziej …,0
"Nie, nie planuje bo nie mam z kim",0
U mnie za tydzień 15-16…. A dziś no chłodno,0
A co do Włoch?,0
"- Tak tylko ci przypomnę, że nie musiałeś po mnie przyjeżdżać. Nie potrzebuję niańki.

- Jesteś uparta do granic absurdu.

- Wolę to niż bycie zimnym dupkiem bez ludzkich odruchów.

- Nic dziwnego. Trudno udźwignąć tyle moich zalet na raz.

#GoingDark 🖤",0
"Jedzie do mnie Rafałek 🥹
#teachmepleasejbh",0
Do tej pani tez wbijamy bo to przesłodka osoba i zqsłużyła 🥹😘,0
"Kocham @czarnulkabook 
Wzpaniala osoba 🥺🩷",0
Dobijamy Julsonowi 1k bo zasluzyla 🥺,0
Dobranoc 😴,0
"Napisalam dzis w pracy recke bo mialam chwile, takze postaram sie jutro (tez w pracy xddd) wstawic, tylko musze fote przerobić",0
67,0
Wbijamy do sloneczka 🥰,0
"Mialam przysiasc w pracy do recki, ale okazalo sie ze tyle musze zrobic ze nic nie napisalam",0
I byc moze jednak jest duza szansa ze sie zobaczymy jednak w Wawie 🫣,0
A oki,0
No fakr,0
Gdzie lecisz?,0
Potrzebuje tego na wczoraj 😭🛐,0
Aaaa dwie divy,0
Mowilam ze rozwali emocjonslnie,0
Slay,0
"Go girl wlowy nie reka odrosna, a jak kto mowia kto nie ryzykyje nie pije szampana",0
"Kur cos kliknelam, cos chyba zepsulam",0
Hm?,0
Duzo zdrowia,0
Kocham na to patrzec haha,0
Basiaa?,0
"Właściwie pasuje tu powiedzenie, że to ta książka skonczyla ze mną 👀🤯",0
Gratulacje 😍,0
Ale jak mowilam rob tak jak ty czujesz,0
Jak soe dowiesz to daj znac,0
NIE WCIAGAJXIE NAS ANIOLOW W WASZEGO SCHIZOTOKA,0
jezu jestem na schizotoku jevanym.get me out of here,0
zamiast emre pezeczytalem ewron DOSYĆ,0
:(,0
czy mozemy shipowac postaxie i nie prawdziwych ludzi czy to dla was za wiele jebane zjeby ??? Luzne pytanko,0
chce  umrzec w chuj nie xdddddddd,0
nw moze sie serio zabije na 18 uro,0
Prodze kurwa neich mnie cos zabuje szybko proeze zapierdole sie sataZ neiwwidnie sibeue,0
Pierwszy paź żeglarz w 26 roku 🥰,0
Potrzeszcz :),0
💚,0
Piegża i jej cudowny śpiew ❤️,0
Pierwiosnek przy balkonie jako Memento że weekend i na ptaki trzeba jechać !,0
"Nie zawsze udaje mi się zrobić zdjęcie/nagrać dźwięk podczas ptasich spacerów dlatego napiszę co jeszcze mnie dzisiaj spotkało:
1. Słyszałem piegże 
2. Słyszałem świstunkę leśną
3. Widziałem na ogrodzeniu blisko siebie samca i samice kopciuszka
4. Porno grzywaczy.

Wiosna 🥰",0
🌸,0
"Nastał naprawdę piękny czas. Można po robocie zdążyć na obchód po swoich okolicach i spotkać mnóstwo ptaków przed zachodem słońca.

Janek Kos.",0
I tak to się żyje na osiedlu z pleszką za oknem. Drze się o każdej porze dnia i nocy poczym cichnie. Dorwę Cię urwipołciu !,0
Łociepierun ! Niezapominajki już są 😍,0
"HA !
Czekałem i się doczekałem. Pierwsza pleszka w okolicy tarabani skitrana gdzieś za chałupami. Nie ukryjesz się przede mną łajdusie :)",0
"Bez zbędnej zwłoki i z nieskrywaną radością chciałbym was powiadomić, że pod moim balkonem od kilku dni zainstalował się rudzik. Paradoksem tej sytuacji jest to, że nie śpiewa :) to znaczy może i potrafi śpiewać ale jego akurat nie słyszałem 🤷",0
"Kto jak kto ale kopciuszki to już chyba wszystkie się zameldowały w Polsce.
Tarabanią aż miło.

🔊🔊🔊🔊",0
Samica zięby z materiałem do gniazda,0
"Śpiew makolągwy.
Rzadko kiedy udaje mi się nagrać śpiew tego małego, barwnego i na stale związanego z naszymi łąkami i polami ptaszka.

Oczywiście blachosmrodziarze w tle zagłuszają 🤷",0
Sekundy mnie dzieliły od zdjęcia portretowego pana posztułki. Piękny ptak,0
"Jako wybitny politolog i znawca Węgier chciałem jedynie napisać że Park Narodowy Hortobagy to jest to raj dla ptasiarzy. Nie byłem ALE znam kogoś kto tam był, czyli tak jakbym sam tam był.
Jeśli podoba Ci się moja analiza - postaw mi kawę.

Dobranoc.",0
Oh,0
Z podwawelską by to nie zadziałało...,0
"Racja, kos też się pojawia :)",0
Batman,0
Polecam tego pysznego skurwola,0
To jakieś znaki ? Puścić w totka czy o co chodzi ?!,0
"Królowa Magnolia 🩷

🧎",0
"Samica kosa w trakcie zachęcania do konsumato Janka Kosa.
Niestety nie udało się uwiecznić tego 🥲",0
Jutro nie wracam z terenu jak któregoś z nich nie zobacze,0
"Pani Gorzko nieeeeeeeee 
Jeden z piękniejszych !",0
Jest radość c'nie ?,0
Niemożliwe. Nie ma drugiego tak pięknego chłopaka jak ja,0
"Pani Natalio, żebyś wiedziała ! Teraz po zmianie czasu przy dobrej pogodzie wstyd i grzech w chałupie siedzieć po robocie.",0
"Do usłyszenia jutro 

:)",0
Przeca styczeń trwał pół roku 😶‍🌫️,0
Piękne !,0
7 lat minęło,0
Codziennie praca. Ugh. Przynajmniej kasa dobra będzie w maju,0
Nowe pazy slayyy,0
Ja jak u mnie była podobna sytuacja to mój się po prostu od tego kolegi (swoją drogą w sumie przyjaciela od dzieciństwa) odciął,0
Tak mnie już to życie wkurwia. Nie mam w ogóle czasu dla siebie. Od rana studia i po studiach od razu praca do 21 praktycznie codziennie. W weekendy też praca. Takie życie jest chujowe,0
Cute,0
Ładneee,0
Hell yeah,0
"Jakie polecacie damskie perfumy, które mają ogon i pachną zajebiście?",0
"Jutro idę pierwszy raz w życiu zrobić rzęsy. Jakieś tipy jak o nie dbać? Nie ukrywam trochę się stresuje, że nie będą takie jak chciałam, ale po portfolio widziałam, że babka naprawdę robi je ładne, więc zobaczymy. Dam update",0
Because why wait? For what?,0
Najlepsze co dzisiaj zobaczyłam. Przynajmniej z kulturą,0
To plus 2 praca w wolne dni (tam gdzie x),0
Ta jedna typiara która nic nie widzi ale nie nosi okularów,0
PIĘKNE SĄ,0
O dobra teraz mi się przypomniało. Moja jest taka na ustach,0
O inspo na następne. Ja swoją też kocham (ja nią jestem),0
"Ból głowy, ból brzucha, ból pleców, zawroty głowy, zgaga, wzdęcia, senność, częstomocz, mdłości, bezsenność, koszmary",0
O dziękuję bardzo,0
A i jeszcze studia od 8 do 15 codziennie,0
"Ja się bardzo cieszę z tej kosmetyczki. Jest super. Mała, akurat do torebki",0
"Kurczę szkoda, bo one trochę jednak kosztują ://",0
Ja nawet weekendów nie mam wolnych od pon do pt studia + praca a sobota i niedziela też praca. Powoli zdycham XD,0
Ja się cieszę bardzo ze wszystkiego,0
A jakieś konkretne? Bo właśnie nie wiem które będą takie serio ładne,0
wtf XD? Kto z takim wzrostem i waga wygląda jak szafa?,0
💕,0
"Warriors chyba jednak wolą ten loteryjny pick i Jaydena McCrispy.

Cancun in 6h.",0
"Orlando DYMA.

Szerszenie są rolowani w parterze przez Khabiba od początku meczu i nie mają ŻADNYCH odpowiedzi. 

Jak tak dalej pójdzie, to w 4Q nie będzie o co grać.",0
"Nie kłamałem pisząc ostatnio, że o wyniku tego spotkania nie zadecyduje koszykówka. 

To co, Draymond wyleci, Curry bez gwizdka, Brooks znowu cosplay boksera? 

One for the books.",0
Jak patrzy na mnie 20 punktów Gui Santosa:,0
"Bracia Brothers 

Szkoda, że żaden buk nie daje linii na technicale :D 

Jak myślicie, kto z nich wyleci dzisiaj pierwszy?",0
"Gdyby to doszło do skutku, a Warriors wygraliby pierścień i LeBron dostał FMVP, to wyrzuciłbym telewizor przez okno i usunął konto na Twitterze. 

Niemniej, koszykówka jest nam winna taki storyline.

Bron z Currym pokazali na Olimpiadzie, że rozumieją się bez słów.",0
Sezon na tonic espresso uważam za rozpoczęty.,0
"Najlepsza rzecz we wczorajszym meczu Orlando - 76ers to niewątpliwie buty Franza Wagnera.

Adidas Dame X PE 

Dla śmiertelników, oczywiście, niedostępne.",0
"zgłupiałem już sam, Toronto powinno być 5 seedem bez względu na wynik tego meczu, ale z jakiegoś sheetu na nba wynika, że niby Atlanta skończy na 5 przy winie Orlando 

może cos przeoczylem, zaraz się wyjaśni",0
"“Dlaczego Steph Curry jest najważniejszym graczem w nowoczesnej koszykówce?” 

Fani LeBrona i Kobiego by mnie ukrzyżowali",0
Ale Dillona Brooksa i Devina Bookera to już na pewno nie przejdą…,0
"Nie będę grzał overków, bo wiesz jak to się skończy 😅",0
NAWET JA TEGO NIE KUPIĘ BARTKU,0
"Oso asysty, Horford trójki, we move",0
"Żadne brachu, absolutnie zerowe",0
"Jak Steph Curry wejdzie w tym roku do Finals to golę banie na łyso. 

Playoffy w tym roku bez Goldenów, finał w MSG przełożony na 26/27. 

😭",0
(Jeśli potencjalnie latem nie zostanie wymieniony),0
"To nie jest głupie, all-Ironman team z delikatnym benefitem w stylu all-NBA",0
Hawks mają tiebreaker z Orlando i tak,0
to ja też szukam polakow rodakow moots skoro wszystko wybuchło #edtwt,0
jakie to dziwne uczucie jak mam tak żywe powiadomienia przez polish moots i wybuch edtwt,0
jakie macie cele na kwiecien? #edtwt,0
"imperium zaburzonych zjadaczy, założyli to przy reaktywacji polskiego edtwt",0
nwm jak tu ale na zagranicznym edtwt jest w chuj osób poniżej 13rz,0
polski edtwt umiera znowu czy po prostu ludzie nie wchodzą ze mną już więcej w interakcje,0
"istnieje, ale nie mam miejsca na taką do mieszkania nawet z tych co na edtwt mają, bo mieszkam w bardzo małym pokoju, a na siłownię mnie nie stać, bo jestem biedakiem, więc najlepsza opcja to po prostu robić to na powietrzu",0
does anybody have idea how many cals in cheese buldak samyang only in sauce? #edtwt,0
"na eng edtwt słyszałem, że właśnie elektryki nie pomagają jak zwykłe i w to uwierzyłem 💔",0
"dobra, chuj, to ja też #abwtbs #pizj #edtwt",0
jakie wagi polecacie? potrzebuje nowej 😓 #edtwt,0
Nie skomentuje kto był na tej siłowni o 10 a kto nie,0
Hyunjin nie mogłeś 2h zaczekac z tym live?,0
"Za 5,5h mam być na siłowni, wygram ten zakład bo żaden facecik nie będzie wątpił w moje umiejętności",0
Już mam najlepsze,0
Miała być siłownia a będzie co będzie,0
"Nie mogę się tak drzeć, bo sąsiedzi wezwą do mnie policje albo psychiatryk",0
"BOŻE MOJE SŁOŃCE, czy to prezent????",0
"Przed chwilą się zorientowałam, że profesor zapisując mi temat swojego wystąpienia zapisał też piosenkę The Beatles, żebym na pewno sprawdziła, no przeuroczy człowiek 😭😭 
Pomijam, że tytuł piosenki jest bardzo czytelny, w przeciwieństwie do refartu XD",0
"Generalnie spoko jest ten nowy album Zayna, bardzo chillowy, więc trzeba mieć odpowiedni nastrój, ale muszę go jeszcze przesłuchać kilka razy, żeby się bardziej wczuć w niego",0
"Nie mam muzyki do słuchania i usycham, nie wiem czy rap singiel/album/EP od MGK wypełni pustkę",0
"Nadrabiam wczorajszy odcinek i Oliwka ma bardzo powiększone węzły chłonne pod pachami
#hotelparadise",0
"Krystiana szkoda, on i toniasz to jedyne green flagi w hotelu
#hotelparadise",0
"Jak mentalnie jesteś dziadkiem to naprawdę sanatorium milosci czeka na ciebie
#hotelparadise",0
"Ty nie udajesz głupszej tylko jesteś głupia XD
#hotelparadise",0
"Tobiasz a ty się za bardzo nie przybliżasz?
#hotelparadise",0
"Roksana kombinuje z tym tobiaszem a tam nic nie bedzie, ZERO
#hotelparadise",0
"Bartek idź precz, daj spokój tej biednej Marcie 
#hotelparadise",0
"Krystian milo fo oliwki, że chciałby z nią porozmawiać, a ona do niego z irytacją odpowiada, co ci w nim przeszkadza?? 
#hotelparadise",0
"Oliwka już nie przesadzaj, wymieniliście 5 zdań
#hotelparadise",0
"Oliwia odwal sie od tego krystiana
#hotelparadise",0
"Tobiasz mi imponuje tymi ciekawostkami 
#hotelparadise",0
"Oliwia ale on ci nic złego nie zrobil, wręcz przeciwnie a ty wiecznie sie na niego drzesz i klniesz
#hotelparadise",0
"No nie miałeś bartek jak sie wykazać, bo jestes głupi 
#hotelparadise",0
"Jak jest podkręcona medycyną estetyczną 🤡🤡 
#hotelparadise",0
"Krystian byl dla ciebie za dobry to dostałaś dareczka, ktory od początku ciebie oszukał 
#hotelparadise",0
"Za tobą Magdo stanie tylko roksana i bartek, ale mam nadzieję, że nie będzie takiej potrzeby 
#hotelparadise",0
"On juz tworzy oare z Darkiem i placze z podniecania, bo uslyszala ze nowy jest instruktorem tańca na rurze XDDDD
#hotelparadise",0
"Jak magda się śmieje to przełączajcie sceny
#hotelparadise",0
"Tobiasz dobrze, że wybrałeś grę na perkusji a nie freestyle
#hotelparadise",0
"Przeczytałam tweeta, który był niby po polsku, ale składniowo i językowo coś nie stykało i okazało się, że to było automatyczne tłumaczenie, niby spoko ale jakoś dziwnie",0
Dziekuje!!!!,0
"Ja już go widzę z 5 razy użytego xDDD ale się nie dziwię, jest przecudny",0
We need more of them!!!!!,0
HOLY??? #haiper #qsmp2,0
Z tego co pamiętam to ta,0
LMAOOO,0
"Raz na jakiś czas sobie włączę must be the music, a tu nagle drama widownia vs jurorzy XDDD",0
Jak jeszcze jeździłam do liceum to lubiłam sobie posłuchać 2PM a zwłaszcza uneasy i ostatnio jak jechałam na uczelnię to puściłam tę piosenkę... Poczułam się jakbym cofnęła się w czasie,0
Mam już dość tego licencjatu,0
Skończyłam tę książkę i aż nie mogę się doczekać kiedy wrzucę recenzję na swojego bookstagrama 🥹,0
"Przeczytałam w tym roku już 15 książek, ale chyba właśnie znalazłam perełkę 🦪",0
Jest dopiero poniedziałek a ja mam już dość tej uczelni.,0
"Kocham czytać książki i mam dość dużą półkę wstydu, ale jak mam się zabrać za czytanie czegoś to zawsze to odwlekam i się denerwuje na samą siebie 🙄",0
Ładna pogoda więc trzeba wykorzystać i iść na rolki 🛼,0
"Pora na skz code, bo wczoraj nie było jak obejrzeć.",0
"Wczoraj skończyłam i niby nie była najgorsza, ale brakuje mi w niej czegoś. Bohaterowie momentami dziecinni, ale cała sytuacja w tle była urocza.",0
"Zdałam najtrudniejszego kolosa w tym semestrze, nic mnie nie pokona.",0
"Uwielbiam jak nic nie wstawiam na bookstagrama i rosną mi obserwujący, a jak już coś wrzucę to nagle spadają w dół XD",0
Włączyło mi się Lost in the Dream od Monsta x i aż przypomniał mi się 2018 kiedy ta piosenka wyszła. Piękne czasy 🥹,0
"Pierwszy raz sięgam po twórczość Izabelli Nowaczyk i jestem ciekawa, czy jej książki są serio takie dobre, jak to kreują bookmedia.",0
"Odkąd się o tym dowiedziałam i posłuchałam, jestem uzależniona i teraz tylko tak słucham 🫣",0
Przystojne moje chłopy,0
"Wesołych Świąt Wielkanocnych, Słodziaki 🐰",0
Najbardziej psująca się aplikacja na moim telefonie to tvtime. Ileż ja nerwów na nią czasami tracę to głowa mała 🙄,0
JUŻ BLISKO!!,0
"Skoro prima aprilis się kończy, to moim ulubionym żartem było to, że jak usiadłam do pisania pracy licencjackiej, straciłam zasięg komórkowy na około 4h 😊 (nawet okno otworzyłam by mózg dotlenić)",0
"Człowiek myślał, że jak ładna pogoda, stray kids leci to chociaż droga na uczelnię będzie przyjemna. Nic bardziej mylnego 🙃",0
Ja,0
Aż mi się przypomniały czasy po Road to Kingdom 🥹,0
Jasne ☺️,0
"Nienawidzę tego stanu, gdy z jednej strony porobiła bym coś a z drugiej myślę, że pora spać 🫤",0
"Dobra, są rzeczy ważne i ważniejsze. Czas na alphadriveone 😎",0
Też od razu o tym pomyślałam,0
"Już myślałam, że plot twist to że najpierw zjadłaś a później biegłaś za psem",0
mam nadzieję że fani naziola którzy mnie hejtuja mają świadomość że tracą swój dorosły czas na obrażanie 18 łatki która nawet tego nie zobaczy bo was wyciszyła,0
mężczyźni,0
guilty as sin and illicit affairs banger that you are,0
XDDDDDD,0
dzien od razu piękniejszy bo nazistowski śmieć nie będzie w polsce a jego nazistowscy fani są nieszczęśliwi,0
80 procent wolnego czasu spędzam na myśleniu o lumpach,0
kocham lumpy,0
dwa cielęta mnie właśnie próbują zjeść nie wysyłacie pomocy,0
jestem performatywna 😟😟😟,0
niedobrze mi,0
wlosy dzis n włosika,0
sabrina była taka rel pisząc manchild kocham jom za to,0
moj ulubiony sport to catfishing,0
MATKO JEDYNA ZADANIE Z MATMY ZAPOMNIAŁAM,0
chce wams przytulić,0
chciałabym być fuck boy z wattpada mieć w dupie oceny bo sb gram w piłkę i mieć zdane prawo jazdy i niunie do posuwania i manipulowania,0
kocham miłość realnie dlaczego wszyscy nie możemy się kochać zacząć zmianę od siebie i kochać grzeszników nienawidzić tylko grzechu,0
ja uwielbiam jak ktoś kto jest taki 😁😁😁 jest wkurzony bo to zazwyczaj albo największa przemiana albo ktoś jest jak kurczę pieczone no nie wyszło a niech to bucik kogucik 😁😁😁,0
ostatnio miałam wspomnienia z sytuacji która się nigdy n wydarzyła jakby realne wspomnienie żywe i przekonujące a potem zauważyłam jedna niepoprawna rzecz i wszystko zaczęło się sypać,0
co to za smau jakieś q,0
KOCHAM KOBIETH,0
bad bunny i kendall znowu razem czemu życie to ciągłe wzwody i zawody,0
ej pamiętam że ci napisałam że jesteś crazy ale n pamiętam czemu,0
pan damian odpisał…../,0
serving cunt all the time nie ma dalszej części,0
zgadnijcie kto idzie na bilans (termin był do grudnia),0
manifestacja…,0
nikt mnie nie rozumie 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭wszystko dupa,0
czy ludzie mogą zrozumieć że andzi nie lubi się nie dlatego że jest fangirl tylko dlatego że jest stalkerka,0
nie znam osoby z wiekszym pechem niz ja kurwamac ciagle cos mi sie dizejjee,0
i just know it but i cant prove it,0
chb zbalazlam miejsce na robienie inzynierki slash magisterki slash doktoratu yaaaaaaaa,0
lowkey its gonna happen ale sie pogodzilam n mozna byc dobrym ze wszustkiefo ja jedtem z chemi i biologi starcczy,0
nie umjem fozyki poplakalam sie w bibliotece 2 razy khrwa,0
waruneczek z fizyki chyba sje gotuje mmhmhm,0
JAPIERDOLEEEEE,0
oje cienie pod oczami khrwa ida az docpoliczka,0
w tym roku zamienilam wydawanie pieniedzy na alkohol na wydawanie pieniedzy na matche and i LOVE it,0
rzucam te studia khrwamac nie nadaje sie chb,0
dobra ale szczerze bycue single jest lepsze niz pierdolenie sie z tymi spierdolinami umyslowymi czyli tak zwanymi mezczyznami,0
nwm co ja poerdolilam jestem geniuszem lowkey,0
dobra,0
potrzebuje by ktos mi sie podobal bo potrzrbuje dopaminy ale na tym wydziale sa sami brzydcy ludzue albo twinki tesknie za takim jedbym tylem co na stlwestrze poznaalm..,0
gdbym mogla to bym pousywala tyle osb z tego kraju,0
jestem taka przemeczona,0
beauty and brains 🩷🩷🩷🩷🩷🩷,0
powiesze sie,0
mie dozyje do tej magisterki khrwa nawet p ochuh,0
MARK OPUSZCZA NCT????????????,0
japoerdole wkuriwwmn to,0
"Overeating w chuj ostatnio, ale nadal jestem dużo poniżej swojego bmr, więc nie ma tragedii I guess…",0
"W ogóle bardzo możliwe, że nie będę w stanie nic nie zjeść do wieczora, więc albo to będzie metab day, albo po prostu wyjdę za limit no i chuj :/",0
"Boze, ja pierdole, czemu reklamy nie moga wygladac tak? PEAK",0
Joint effort,0
"no to kogo mamy w naszej sytuacji lubić? ruskich? nie - kurwy i śmiecie, europa nie jest w stanie nic zrobić. sami jesteśmy zbyt głupi żeby cokolwiek zrobić a nasza “””elita””” polityczna jest przepełniona nepotyzmem i idiotami. stany są niestety jedynym sojusznikiem",0
XDD,0
"“masz autyzm? ahaha, każdy jest trochę na spektrum”",0
Ja nie piję,0
"Noście broń i róbcie pozwolenia, marszałku Piłsudski, wrzuć tego bezzębnego troglodytę do Berezy.",0
The dragon delta heavy one is cursed and the most apt description for it is circumcised dick. Centaur/ Atlas V/ Dragon is my choice,0
"gdy kiedyś znów zawołam cię, zawołam cię z daleka - odpowie mi gasnący dzień, że dawno już nie czekasz",0
Winę trzeba udowodnić.,0
pierdolona gdynia XD,0
w moim przypadku aktywności takowego pokroju wiążą się z zakupem pepsi oraz giętej a następnie powolne procedowanie z czytaniem książki na stadionie.,0
"Super to autor wielu cennych artykułów o Skałkowskim (także biogram w PSB) publikowanych od 1988 na łamach różnych czasopism
Dzięki Niemu wznowiono też ważną broszurę ""Kościuszko w świetle nowszych badań"" (1991). Jego prace posłużyły też wielu ghostwriterom do licencjatów i mgr😁",0
Dla chętnych bardzo rzetelny biogram Retingera z Polskiego Słownika Biograficznego (1988) autorstwa Romana Wapinskiego👇,0
z późniejszych badań cenne także ustalenia Władysław Bułhaha oraz Krzysztofa Tarki,0
"uzupełnienie
płķ Łokuciewski w LWP od 1956
1969-71 w komunistycznym wywiadzie-attaché wojsk. w🇬🇧, bojkotowany przez byłych kolegów z 303.
Po spowodowaniu wypadku w stanie nietrzeźwym odwołany!
Czł. władz ZBoWiD
W '89 kandydował do sejmu jako bezpartyjny (mandat uzyskał Z. Janas)",0
"dr hab. Katarzyna BĄKOWICZ (habilitacja na UJ, pracuje w SWPS) to ""ekspert"" z tzw. z ""komisji Stróżyka"" od zwalczania ""dezinformacji w sieci"".
W XI 2024 kłamała o dr. Karolu Nawrockim, że wykonywał nazistowskie gesty.
W I 2025 proponowała zwalnianie ludzi za poglądy z pracy ...",0
"Jedna z 3 różnych biografii Józefa Retingera autorstwa Olgierda Terleckiego (Polska Fundacja Kulturalna, Londyn 1978; KAW, Kraków 1981; KAW, Kraków 1988)
@Agatokles",0
"Z niejasnych przyczyn zniknął z X
prof. Przemysław Żurawski vel Grajewski👇",0
Fajna rzecz,0
"Niestety nieporozumienie, polecam liczne recenzje tej pracy, które wskazują że polityk SLD nie byl dobrze przygotowany napisania tej biografii",0
"Zna Pan? Dobra seria jak byłem w
Podstawówce to czytałem",0
Bardziej nowsza probizantynska wersja tu👇,0
"Jego bratem był John Foster Dulles (25 II 1888-24 V 1959) doradca na konferencji wersalskiej.
Sekretarz Stanu USA 1953-59, antykomunista, twórca paktów ANZUS i SEATO.
Razem z bratem nadzorował zamach stanu: w Iranie 1953,
w Gwatemali 1954.
Człowiek Roku 1954 magazynu ""Time""",0
"Mam stamtąd przyjaciółkę, niestety żeby dostać się do Łodzi zbiorkomem jakaś tragedia totalna",0
"75 lat temu zmarł prof. Adam Mieczysław Skałkowski (30 IX 1877-17 IV 1951) historyk epoki porozbiorowej. W swoich pracach zwalczał idealizację bohaterów narodowych i ich gloryfikację. Polecam pracę o Aleksandrze Wielopolskim, Kościuszce czy o epilogu Legionów Polskich na Haiti",0
